video_path,frame_idx
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13222
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13223
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13225
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13228
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13231
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13233
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13236
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13239
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13241
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13243
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13245
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13246
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13247
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13250
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13253
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13254
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13256
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13258
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13260
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13261
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13263
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13265
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13269
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13288
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13307
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13313
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13317
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13320
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13357
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13358
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13368
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13374
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13376
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13380
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13385
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13420
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13496
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13552
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13554
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13629
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13632
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13635
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13653
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13655
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13657
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13661
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13682
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13683
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13685
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13687
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13745
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13763
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13767
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13768
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13793
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13803
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13851
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13855
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,13872
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14046
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14084
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14126
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14165
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14170
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14189
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14201
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14205
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14210
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14212
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14215
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14217
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14247
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14276
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14286
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14401
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14407
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14432
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14438
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14441
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14443
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14445
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14447
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14450
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14453
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14455
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14457
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14458
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14459
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14462
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14464
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14467
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14473
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14479
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14483
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14488
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14491
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14494
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14496
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14497
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14499
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14500
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14502
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14506
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14507
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14508
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14509
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14512
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14513
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14518
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14520
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14523
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14526
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14528
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14532
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14535
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14539
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14540
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14541
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14544
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14545
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14546
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14548
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14551
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14554
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14557
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14559
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14561
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14564
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14567
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14571
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14575
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14579
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14583
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14586
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14588
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14592
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14596
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14597
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14600
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14606
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14612
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14622
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14623
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14643
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14661
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14686
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14698
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14700
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14702
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14705
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14708
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14711
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14713
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14716
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14720
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14744
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14749
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14780
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14784
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14787
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14789
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14793
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14796
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14802
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14808
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14813
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14818
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14820
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14822
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14825
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14827
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14830
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14832
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14834
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14837
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14841
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14846
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14851
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14855
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14856
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14858
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14860
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14861
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14862
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14864
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14870
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14878
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14884
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14890
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14897
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14898
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14900
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14902
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14905
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14908
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14911
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14913
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14914
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14915
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14918
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14922
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14924
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14926
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14927
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14928
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14930
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14932
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14934
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14935
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14937
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14940
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14945
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14949
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14951
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14958
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14992
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,14998
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15020
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15022
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15024
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15027
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15030
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15032
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15035
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15041
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15067
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15070
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15073
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15076
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15079
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15082
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15084
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15086
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15087
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15089
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15094
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15098
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15116
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15132
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15134
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15139
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15142
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15144
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15146
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15150
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15164
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15166
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15167
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15169
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15171
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15172
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15196
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15198
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15200
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15201
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15205
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15208
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15211
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15214
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15220
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15242
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15244
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15249
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15254
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15259
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15265
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15269
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15299
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15302
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15305
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15330
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15332
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15338
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15351
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15355
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15359
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15369
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15375
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15381
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15387
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15504
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15508
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15509
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15513
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15521
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15527
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15530
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15535
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15559
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15564
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15581
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15584
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15585
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15589
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15603
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15605
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15608
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15610
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15627
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15630
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15633
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15657
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15688
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15691
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15694
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15701
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15746
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15817
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15854
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15860
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15867
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15876
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15882
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15885
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15888
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15890
/mnt/home/atanelus/ceph/speaker_ssl/isolate_mother/data/cam_b.avi,15896
